date,store_id,product_id,product_category,quantity_demanded,on_hand_inventory,safety_stock,current_price,base_price,cost_price,gross_margin,margin_percentage,competitor_price,price_elasticity,is_promoted,promotion_discount_pct,days_inventory,stockout_risk
20220310,30,104,Sports,50,25,105,34.2,29.98,20.52,13.68,40.0,34.85,0.935,0,0.0,0.49,1
20220311,30,104,Sports,44,91,105,110.61,98.87,66.36,44.24,40.0,105.81,0.945,0,0.0,2.02,1
20220312,30,104,Sports,46,76,105,71.04,65.61,42.63,28.42,40.0,71.3,0.9603,0,0.0,1.62,1
20220313,30,104,Sports,53,67,105,12.82,15.0,7.69,5.13,40.0,11.86,1.0775,1,13.43,1.24,1
20220314,30,104,Sports,35,56,105,40.07,36.01,24.04,16.03,40.0,44.0,0.9467,0,0.0,1.56,1
20220315,30,104,Sports,37,63,105,24.87,26.96,14.92,9.95,40.0,26.07,1.039,0,0.0,1.66,1
20220316,30,104,Sports,61,12,105,26.92,27.71,16.15,10.77,40.0,26.44,1.0127,0,0.0,0.19,1
20220317,30,104,Sports,31,40,105,16.28,17.28,9.77,6.51,40.0,15.86,1.0271,0,0.0,1.25,1
20220318,30,104,Sports,32,92,105,58.17,56.6,34.9,23.27,40.0,55.8,0.9855,0,0.0,2.79,1
20220319,30,104,Sports,43,27,105,79.19,95.67,47.51,31.68,40.0,75.32,1.0985,1,18.45,0.61,1
20220320,30,104,Sports,69,88,105,94.96,82.7,56.98,37.99,40.0,98.31,0.9327,0,0.0,1.26,1
20220321,30,104,Sports,48,98,105,58.12,64.24,34.87,23.25,40.0,56.18,1.0504,0,0.0,2.0,1
20220322,30,104,Sports,46,95,105,31.51,33.44,18.91,12.6,40.0,34.3,1.0285,0,0.0,2.02,1
20220323,30,104,Sports,37,36,105,21.91,22.51,13.15,8.77,40.0,21.89,1.0112,0,0.0,0.95,1
20220324,30,104,Sports,22,68,105,69.57,84.8,41.74,27.83,40.0,70.15,1.1032,0,0.0,2.96,1
20220325,30,104,Sports,35,55,105,77.42,81.04,46.45,30.97,40.0,80.47,1.0225,0,0.0,1.53,1
20220326,30,104,Sports,35,44,105,79.31,82.0,47.58,31.72,40.0,77.15,1.0162,0,0.0,1.22,1
20220327,30,104,Sports,48,33,105,24.8,27.39,14.88,9.92,40.0,26.17,1.0488,1,17.56,0.67,1
20220328,30,104,Sports,52,55,105,48.54,58.13,29.13,19.42,40.0,49.75,1.0931,0,0.0,1.04,1
20220329,30,104,Sports,55,25,105,56.36,64.89,33.81,22.54,40.0,50.98,1.0721,0,0.0,0.45,1
20220330,30,104,Sports,47,80,105,38.17,38.1,22.9,15.27,40.0,39.73,0.9978,0,0.0,1.67,1
20220331,30,104,Sports,61,40,105,46.37,50.0,27.82,18.55,40.0,48.04,1.0373,0,0.0,0.65,1
20220401,30,104,Sports,38,82,105,66.63,69.65,39.98,26.65,40.0,71.69,1.0217,0,0.0,2.1,1
20220402,30,104,Sports,46,24,105,68.49,78.84,41.09,27.4,40.0,74.33,1.0721,0,0.0,0.51,1
20220403,30,104,Sports,59,77,105,42.41,44.4,25.45,16.97,40.0,43.89,1.0219,0,0.0,1.28,1
20220404,30,104,Sports,28,82,105,33.49,28.4,20.1,13.4,40.0,33.91,0.9194,1,37.56,2.83,1
20220405,30,104,Sports,49,86,105,88.79,93.88,53.28,35.52,40.0,86.39,1.0277,1,34.02,1.72,1
20220406,30,104,Sports,37,69,105,24.44,20.39,14.66,9.78,40.0,26.44,0.9116,0,0.0,1.82,1
20220407,30,104,Sports,54,20,105,39.39,34.19,23.63,15.76,40.0,37.85,0.9305,0,0.0,0.36,1
20220408,30,104,Sports,43,49,105,62.7,53.24,37.62,25.08,40.0,59.42,0.9208,0,0.0,1.11,1
20220409,30,104,Sports,44,60,105,51.06,48.66,30.64,20.42,40.0,49.34,0.9753,0,0.0,1.33,1
20220410,30,104,Sports,47,28,105,30.52,31.79,18.31,12.21,40.0,33.04,1.0189,0,0.0,0.58,1
20220411,30,104,Sports,42,84,105,25.37,28.44,15.22,10.15,40.0,26.47,1.0566,0,0.0,1.95,1
20220412,30,104,Sports,43,15,105,77.46,80.05,46.48,30.98,40.0,82.56,1.0159,0,0.0,0.34,1
20220413,30,104,Sports,50,13,105,73.86,65.6,44.32,29.54,40.0,77.96,0.9418,0,0.0,0.25,1
20220414,30,104,Sports,62,18,105,60.96,73.8,36.58,24.39,40.0,58.37,1.0993,0,0.0,0.29,1
20220415,30,104,Sports,45,37,105,58.19,60.4,34.92,23.28,40.0,55.41,1.0179,0,0.0,0.8,1
20220416,30,104,Sports,50,63,105,56.33,50.02,33.8,22.53,40.0,54.66,0.9415,0,0.0,1.24,1
20220417,30,104,Sports,38,66,105,88.85,92.66,53.31,35.54,40.0,96.02,1.0206,1,33.37,1.69,1
20220418,30,104,Sports,64,78,105,53.52,66.07,32.11,21.41,40.0,49.77,1.11,0,0.0,1.2,1
20220419,30,104,Sports,45,57,105,18.48,16.08,11.09,7.39,40.0,17.81,0.9303,0,0.0,1.24,1
20220420,30,104,Sports,55,75,105,55.7,47.22,33.42,22.28,40.0,59.52,0.9199,1,38.06,1.34,1
20220421,30,104,Sports,37,37,105,76.44,78.34,45.86,30.57,40.0,75.27,1.0117,0,0.0,0.97,1
20220422,30,104,Sports,41,55,105,59.03,60.21,35.42,23.61,40.0,64.62,1.0091,0,0.0,1.31,1
20220423,30,104,Sports,33,45,105,75.57,87.04,45.34,30.23,40.0,75.02,1.0725,0,0.0,1.32,1
20220424,30,104,Sports,55,19,105,94.0,98.61,56.4,37.6,40.0,96.24,1.0237,1,34.83,0.34,1
20220425,30,104,Sports,44,89,105,87.85,97.06,52.71,35.14,40.0,85.66,1.0505,0,0.0,1.98,1
20220426,30,104,Sports,45,87,105,53.11,55.88,31.87,21.25,40.0,48.82,1.0248,0,0.0,1.89,1
20220427,30,104,Sports,33,34,105,81.86,85.26,49.11,32.74,40.0,78.62,1.0199,0,0.0,1.0,1
20220428,30,104,Sports,42,23,105,20.2,24.89,12.12,8.08,40.0,20.63,1.1073,0,0.0,0.53,1
20220429,30,104,Sports,45,23,105,30.46,29.46,18.28,12.18,40.0,27.77,0.9819,1,24.91,0.5,1
20220430,30,104,Sports,32,39,105,22.05,19.85,13.23,8.82,40.0,22.59,0.9468,0,0.0,1.18,1
20220501,30,104,Sports,47,89,105,77.13,76.37,46.28,30.85,40.0,81.7,0.9944,0,0.0,1.85,1
20220502,30,104,Sports,45,53,105,31.21,30.49,18.73,12.49,40.0,34.1,0.9868,0,0.0,1.15,1
20220503,30,104,Sports,51,70,105,76.82,64.65,46.09,30.73,40.0,71.6,0.9168,0,0.0,1.35,1
20220504,30,104,Sports,46,87,105,79.62,70.55,47.77,31.85,40.0,83.05,0.9407,0,0.0,1.85,1
20220505,30,104,Sports,47,63,105,37.93,40.86,22.76,15.17,40.0,38.9,1.0366,1,15.74,1.31,1
20220506,30,104,Sports,39,93,105,61.44,51.91,36.86,24.58,40.0,65.02,0.9184,0,0.0,2.33,1
20220507,30,104,Sports,49,83,105,64.38,58.17,38.63,25.75,40.0,63.92,0.9498,0,0.0,1.66,1
20220508,30,104,Sports,50,56,105,49.37,51.52,29.62,19.75,40.0,49.52,1.0204,0,0.0,1.1,1
20220509,30,104,Sports,43,27,105,101.21,90.23,60.72,40.48,40.0,96.9,0.9437,0,0.0,0.61,1
20220510,30,104,Sports,53,41,105,81.52,98.65,48.91,32.61,40.0,77.98,1.0994,1,12.37,0.76,1
20220511,30,104,Sports,50,54,105,47.35,46.59,28.41,18.94,40.0,48.04,0.9909,0,0.0,1.06,1
20220512,30,104,Sports,56,48,105,89.67,80.86,53.8,35.87,40.0,88.35,0.9491,0,0.0,0.84,1
20220513,30,104,Sports,47,34,105,42.68,50.9,25.61,17.07,40.0,40.57,1.0907,1,36.79,0.71,1
20220514,30,104,Sports,32,75,105,74.67,73.83,44.8,29.87,40.0,71.51,0.9937,0,0.0,2.27,1
20220515,30,104,Sports,34,37,105,51.38,45.54,30.83,20.55,40.0,50.88,0.9405,0,0.0,1.06,1
20220516,30,104,Sports,34,33,105,110.57,95.35,66.34,44.23,40.0,103.68,0.9282,1,28.56,0.94,1
20220517,30,104,Sports,45,49,105,78.26,75.07,46.96,31.3,40.0,75.3,0.9788,0,0.0,1.07,1
20220518,30,104,Sports,43,65,105,67.01,72.62,40.21,26.8,40.0,63.35,1.0402,0,0.0,1.48,1
20220519,30,104,Sports,34,62,105,50.89,43.27,30.53,20.36,40.0,51.19,0.9211,0,0.0,1.77,1
20220520,30,104,Sports,50,99,105,67.97,82.65,40.78,27.19,40.0,69.9,1.1019,0,0.0,1.94,1
20220521,30,104,Sports,45,40,105,72.18,76.78,43.31,28.87,40.0,76.59,1.0307,0,0.0,0.87,1
20220522,30,104,Sports,50,12,105,64.13,74.55,38.48,25.65,40.0,58.15,1.0773,0,0.0,0.24,1
20220523,30,104,Sports,36,41,105,48.37,49.78,29.02,19.35,40.0,46.07,1.0133,0,0.0,1.11,1
20220524,30,104,Sports,38,75,105,49.82,46.91,29.89,19.93,40.0,45.98,0.9693,0,0.0,1.92,1
20220525,30,104,Sports,44,9,105,59.85,70.84,35.91,23.94,40.0,57.3,1.087,0,0.0,0.2,1
20220526,30,104,Sports,48,43,105,71.65,72.52,42.99,28.66,40.0,72.68,1.0054,0,0.0,0.88,1
20220527,30,104,Sports,38,77,105,61.42,53.86,36.85,24.57,40.0,65.47,0.9356,0,0.0,1.97,1
20220528,30,104,Sports,27,64,105,78.47,68.17,47.08,31.39,40.0,81.37,0.9315,0,0.0,2.29,1
20220529,30,104,Sports,43,42,105,18.75,22.81,11.25,7.5,40.0,18.29,1.1001,0,0.0,0.95,1
20220530,30,104,Sports,33,85,105,18.24,16.7,10.94,7.29,40.0,17.21,0.9542,0,0.0,2.5,1
20220531,30,104,Sports,47,98,105,65.62,78.4,39.37,26.25,40.0,67.27,1.0922,0,0.0,2.04,1
20220601,30,104,Sports,49,28,105,38.19,46.08,22.91,15.28,40.0,34.65,1.0971,0,0.0,0.56,1
20220602,30,104,Sports,32,7,105,51.51,53.0,30.91,20.6,40.0,54.93,1.0134,1,18.85,0.21,1
20220603,30,104,Sports,41,47,105,85.61,89.02,51.36,34.24,40.0,85.47,1.0192,0,0.0,1.12,1
20220604,30,104,Sports,39,58,105,32.58,27.39,19.55,13.03,40.0,29.94,0.9155,0,0.0,1.45,1
20220605,30,104,Sports,51,84,105,82.64,95.07,49.58,33.06,40.0,75.17,1.0719,1,24.27,1.62,1
20220606,30,104,Sports,32,88,105,105.87,89.95,63.52,42.35,40.0,99.35,0.9213,0,0.0,2.67,1
20220607,30,104,Sports,52,45,105,77.48,83.8,46.49,30.99,40.0,74.64,1.0393,0,0.0,0.85,1
20220608,30,104,Sports,31,54,105,76.68,66.67,46.01,30.67,40.0,69.16,0.9319,0,0.0,1.69,1
20220609,30,104,Sports,45,69,105,26.13,23.53,15.68,10.45,40.0,26.33,0.9472,0,0.0,1.5,1
20220610,30,104,Sports,36,30,105,46.55,48.81,27.93,18.62,40.0,43.39,1.0229,0,0.0,0.81,1
20220611,30,104,Sports,31,96,105,77.23,70.9,46.34,30.89,40.0,82.28,0.9576,1,25.65,3.0,1
20220612,30,104,Sports,46,31,105,94.86,83.1,56.92,37.95,40.0,97.18,0.9355,0,0.0,0.66,1
20220613,30,104,Sports,31,81,105,71.17,63.77,42.7,28.47,40.0,74.18,0.9459,0,0.0,2.53,1
20220614,30,104,Sports,39,97,105,24.7,21.96,14.82,9.88,40.0,26.21,0.941,0,0.0,2.42,1
20220615,30,104,Sports,32,79,105,89.97,77.59,53.98,35.99,40.0,96.79,0.9281,0,0.0,2.39,1
20220616,30,104,Sports,30,91,105,25.96,22.14,15.57,10.38,40.0,26.3,0.9218,0,0.0,2.94,1
20220617,30,104,Sports,31,65,105,105.65,95.21,63.39,42.26,40.0,116.11,0.9488,0,0.0,2.03,1
20220618,30,104,Sports,26,24,105,34.34,28.76,20.6,13.73,40.0,37.4,0.9139,0,0.0,0.89,1
20220619,30,104,Sports,42,48,105,26.18,31.88,15.71,10.47,40.0,25.42,1.1015,0,0.0,1.12,1
20220620,30,104,Sports,38,92,105,66.65,82.91,39.99,26.66,40.0,63.45,1.1145,0,0.0,2.36,1
20220621,30,104,Sports,17,37,105,107.91,97.02,64.75,43.16,40.0,114.41,0.9478,0,0.0,2.06,1
20220622,30,104,Sports,34,12,105,88.64,77.18,53.18,35.46,40.0,84.5,0.9326,0,0.0,0.34,1
20220623,30,104,Sports,35,22,105,23.6,22.74,14.16,9.44,40.0,23.16,0.9794,0,0.0,0.61,1
20220624,30,104,Sports,42,65,105,59.28,73.15,35.57,23.71,40.0,57.37,1.1099,0,0.0,1.51,1
20220625,30,104,Sports,40,21,105,89.01,95.36,53.41,35.6,40.0,90.67,1.0344,0,0.0,0.51,1
20220626,30,104,Sports,36,8,105,91.14,99.9,54.69,36.46,40.0,88.1,1.0464,0,0.0,0.22,1
20220627,30,104,Sports,51,61,105,78.8,82.08,47.28,31.52,40.0,85.99,1.02,0,0.0,1.17,1
20220628,30,104,Sports,35,91,105,87.83,74.61,52.7,35.13,40.0,83.15,0.9211,0,0.0,2.53,1
20220629,30,104,Sports,37,69,105,111.23,97.23,66.74,44.49,40.0,112.9,0.9345,0,0.0,1.82,1
20220630,30,104,Sports,32,56,105,51.83,44.17,31.1,20.73,40.0,53.14,0.9222,1,28.64,1.7,1
20220701,30,104,Sports,37,73,105,64.94,59.86,38.96,25.98,40.0,63.33,0.9593,1,11.67,1.92,1
20220702,30,104,Sports,20,33,105,22.96,27.9,13.78,9.19,40.0,25.26,1.0998,0,0.0,1.57,1
20220703,30,104,Sports,43,26,105,66.08,76.09,39.65,26.43,40.0,61.13,1.0723,0,0.0,0.59,1
20220704,30,104,Sports,36,49,105,23.24,28.5,13.95,9.3,40.0,22.26,1.1049,0,0.0,1.32,1
20220705,30,104,Sports,23,15,105,90.68,87.97,54.41,36.27,40.0,91.08,0.9844,0,0.0,0.62,1
20220706,30,104,Sports,44,73,105,16.58,17.33,9.95,6.63,40.0,17.33,1.0193,0,0.0,1.62,1
20220707,30,104,Sports,23,16,105,88.78,85.11,53.27,35.51,40.0,93.21,0.9786,0,0.0,0.67,1
20220708,30,104,Sports,37,14,105,42.73,40.97,25.64,17.09,40.0,42.93,0.9781,0,0.0,0.37,1
20220709,30,104,Sports,38,6,105,113.92,96.02,68.35,45.57,40.0,108.51,0.9177,0,0.0,0.15,1
20220710,30,104,Sports,50,72,105,29.01,32.18,17.4,11.6,40.0,28.79,1.0515,0,0.0,1.41,1
20220711,30,104,Sports,29,41,105,25.62,21.39,15.37,10.25,40.0,24.74,0.912,0,0.0,1.37,1
20220712,30,104,Sports,32,8,105,81.05,76.36,48.63,32.42,40.0,83.75,0.9701,0,0.0,0.24,1
20220713,30,104,Sports,24,98,105,25.58,22.15,15.35,10.23,40.0,27.74,0.9288,0,0.0,3.92,1
20220714,30,104,Sports,43,30,105,70.26,61.12,42.16,28.1,40.0,75.62,0.9321,0,0.0,0.68,1
20220715,30,104,Sports,31,47,105,29.58,35.04,17.75,11.83,40.0,31.17,1.0865,0,0.0,1.47,1
20220716,30,104,Sports,26,85,105,37.1,35.41,22.26,14.84,40.0,34.3,0.9756,1,35.5,3.15,1
20220717,30,104,Sports,30,86,105,61.6,57.58,36.96,24.64,40.0,59.13,0.966,0,0.0,2.77,1
20220718,30,104,Sports,37,43,105,31.07,28.58,18.64,12.43,40.0,30.46,0.9577,0,0.0,1.13,1
20220719,30,104,Sports,34,76,105,41.55,45.85,24.93,16.62,40.0,42.82,1.0491,0,0.0,2.17,1
20220720,30,104,Sports,30,39,105,34.43,28.71,20.66,13.77,40.0,36.24,0.9119,0,0.0,1.26,1
20220721,30,104,Sports,28,82,105,31.64,37.31,18.99,12.66,40.0,34.69,1.0841,0,0.0,2.83,1
20220722,30,104,Sports,34,75,105,28.56,32.71,17.14,11.42,40.0,28.08,1.0683,0,0.0,2.14,1
20220723,30,104,Sports,30,55,105,73.88,89.19,44.33,29.55,40.0,71.15,1.098,0,0.0,1.77,1
20220724,30,104,Sports,40,22,105,52.52,58.15,31.51,21.01,40.0,56.6,1.0513,1,27.24,0.54,1
20220725,30,104,Sports,34,74,105,87.48,81.85,52.49,34.99,40.0,84.37,0.9667,0,0.0,2.11,1
20220726,30,104,Sports,28,58,105,47.89,50.05,28.73,19.16,40.0,48.49,1.0213,0,0.0,2.0,1
20220727,30,104,Sports,36,90,105,68.19,68.21,40.91,27.28,40.0,70.67,0.9994,0,0.0,2.43,1
20220728,30,104,Sports,20,36,105,88.22,83.72,52.93,35.29,40.0,82.82,0.9736,0,0.0,1.71,1
20220729,30,104,Sports,26,51,105,83.97,71.92,50.38,33.59,40.0,79.2,0.925,0,0.0,1.89,1
20220730,30,104,Sports,36,18,105,67.09,72.84,40.26,26.84,40.0,61.01,1.0412,0,0.0,0.49,1
20220731,30,104,Sports,36,64,105,93.3,83.38,55.98,37.32,40.0,91.76,0.9448,0,0.0,1.73,1
20220801,30,104,Sports,30,25,105,48.46,58.14,29.08,19.38,40.0,48.71,1.0942,0,0.0,0.81,1
20220802,30,104,Sports,20,50,105,69.5,58.33,41.7,27.8,40.0,72.23,0.9154,0,0.0,2.38,1
20220803,30,104,Sports,35,19,105,56.72,64.15,34.03,22.69,40.0,61.7,1.0626,0,0.0,0.53,1
20220804,30,104,Sports,29,97,105,89.48,78.73,53.69,35.79,40.0,95.24,0.9375,0,0.0,3.23,1
20220805,30,104,Sports,26,91,105,94.14,99.47,56.49,37.66,40.0,97.76,1.0274,1,33.55,3.37,1
20220806,30,104,Sports,33,44,105,41.84,38.42,25.11,16.74,40.0,41.86,0.957,1,22.94,1.29,1
20220807,30,104,Sports,27,85,105,90.99,96.43,54.59,36.39,40.0,87.59,1.0289,0,0.0,3.04,1
20220808,30,104,Sports,25,25,105,74.19,82.05,44.51,29.68,40.0,73.4,1.0509,0,0.0,0.96,1
20220809,30,104,Sports,17,82,105,24.48,20.88,14.69,9.79,40.0,23.97,0.9216,0,0.0,4.56,1
20220810,30,104,Sports,31,64,105,37.58,32.89,22.55,15.03,40.0,34.0,0.9343,0,0.0,2.0,1
20220811,30,104,Sports,34,56,105,87.45,90.45,52.47,34.98,40.0,95.43,1.0165,0,0.0,1.6,1
20220812,30,104,Sports,39,13,105,54.38,57.04,32.63,21.75,40.0,54.74,1.0232,0,0.0,0.33,1
20220813,30,104,Sports,22,79,105,44.5,39.67,26.7,17.8,40.0,48.46,0.9431,0,0.0,3.43,1
20220814,30,104,Sports,26,14,105,57.66,58.81,34.6,23.06,40.0,54.37,1.009,0,0.0,0.52,1
20220815,30,104,Sports,27,24,105,62.84,57.24,37.71,25.14,40.0,63.48,0.9536,0,0.0,0.86,1
20220816,30,104,Sports,22,51,105,47.46,50.32,28.48,18.98,40.0,45.88,1.0286,0,0.0,2.22,1
20220817,30,104,Sports,29,90,105,87.82,99.05,52.69,35.13,40.0,89.67,1.0614,0,0.0,3.0,1
20220818,30,104,Sports,32,12,105,40.23,40.09,24.14,16.09,40.0,37.36,0.997,0,0.0,0.36,1
20220819,30,104,Sports,34,79,105,94.46,95.69,56.67,37.78,40.0,93.54,1.006,1,17.71,2.26,1
20220820,30,104,Sports,23,72,105,32.11,29.19,19.27,12.84,40.0,34.0,0.952,0,0.0,3.0,1
20220821,30,104,Sports,22,10,105,30.91,25.94,18.54,12.36,40.0,28.57,0.9147,1,23.34,0.43,1
20220822,30,104,Sports,22,54,105,33.68,37.32,20.21,13.47,40.0,36.09,1.0511,0,0.0,2.35,1
20220823,30,104,Sports,24,70,105,27.92,32.87,16.75,11.17,40.0,29.66,1.0832,0,0.0,2.8,1
20220824,30,104,Sports,28,37,105,35.7,33.05,21.42,14.28,40.0,35.35,0.9607,0,0.0,1.28,1
20220825,30,104,Sports,25,88,105,29.97,34.77,17.98,11.99,40.0,32.33,1.0754,0,0.0,3.38,1
20220826,30,104,Sports,26,57,105,51.94,50.12,31.16,20.78,40.0,55.63,0.9814,0,0.0,2.11,1
20220827,30,104,Sports,30,29,105,14.0,15.19,8.4,5.6,40.0,12.7,1.0377,0,0.0,0.94,1
20220828,30,104,Sports,19,5,105,87.61,89.35,52.57,35.04,40.0,81.98,1.0093,0,0.0,0.25,1
20220829,30,104,Sports,30,84,105,51.67,43.13,31.0,20.67,40.0,46.53,0.9128,0,0.0,2.71,1
20220830,30,104,Sports,23,92,105,61.08,60.45,36.65,24.43,40.0,66.37,0.994,0,0.0,3.83,1
20220831,30,104,Sports,26,11,105,23.53,26.82,14.12,9.41,40.0,23.13,1.0653,0,0.0,0.41,1
20220901,30,104,Sports,25,41,105,37.24,45.42,22.34,14.9,40.0,36.82,1.103,0,0.0,1.58,1
20220902,30,104,Sports,27,81,105,18.86,16.15,11.32,7.55,40.0,18.3,0.9229,0,0.0,2.89,1
20220903,30,104,Sports,23,91,105,93.31,97.75,55.99,37.33,40.0,91.49,1.0229,0,0.0,3.79,1
20220904,30,104,Sports,19,58,105,65.19,69.04,39.11,26.08,40.0,59.78,1.0283,0,0.0,2.9,1
20220905,30,104,Sports,21,75,105,84.84,87.83,50.91,33.94,40.0,79.35,1.0168,0,0.0,3.41,1
20220906,30,104,Sports,33,19,105,44.19,52.82,26.52,17.68,40.0,46.99,1.092,0,0.0,0.56,1
20220907,30,104,Sports,28,95,105,26.12,27.1,15.67,10.45,40.0,28.45,1.0166,0,0.0,3.28,1
20220908,30,104,Sports,29,44,105,23.18,27.91,13.91,9.27,40.0,23.0,1.0951,1,28.6,1.47,1
20220909,30,104,Sports,32,82,105,17.66,21.55,10.59,7.06,40.0,16.77,1.1016,0,0.0,2.48,1
20220910,30,104,Sports,30,69,105,73.41,77.35,44.05,29.36,40.0,76.13,1.0258,0,0.0,2.23,1
20220911,30,104,Sports,26,10,105,97.02,83.35,58.21,38.81,40.0,105.41,0.9264,0,0.0,0.37,1
20220912,30,104,Sports,31,48,105,56.02,62.53,33.61,22.41,40.0,52.68,1.0556,0,0.0,1.5,1
20220913,30,104,Sports,29,10,105,87.85,91.59,52.71,35.14,40.0,93.3,1.0205,0,0.0,0.33,1
20220914,30,104,Sports,24,45,105,56.92,66.35,34.15,22.77,40.0,59.08,1.0788,0,0.0,1.8,1
20220915,30,104,Sports,26,27,105,21.79,25.26,13.07,8.71,40.0,21.35,1.0744,0,0.0,1.0,1
20220916,30,104,Sports,30,45,105,82.89,90.27,49.74,33.16,40.0,85.16,1.0429,0,0.0,1.45,1
20220917,30,104,Sports,16,96,105,29.24,24.45,17.55,11.7,40.0,30.41,0.9127,0,0.0,5.65,1
20220918,30,104,Sports,28,11,105,69.01,69.16,41.4,27.6,40.0,68.3,1.0004,0,0.0,0.38,1
20220919,30,104,Sports,30,79,105,15.74,18.23,9.44,6.3,40.0,16.27,1.0728,1,37.95,2.55,1
20220920,30,104,Sports,22,17,105,42.33,36.65,25.4,16.93,40.0,45.0,0.9294,0,0.0,0.74,1
20220921,30,104,Sports,29,6,105,52.97,57.74,31.78,21.19,40.0,53.68,1.0431,0,0.0,0.2,1
20220922,30,104,Sports,22,24,105,112.21,98.56,67.33,44.88,40.0,113.82,0.9368,1,35.9,1.04,1
20220923,30,104,Sports,23,55,105,94.55,95.92,56.73,37.82,40.0,97.69,1.0067,0,0.0,2.29,1
20220924,30,104,Sports,25,6,105,76.42,90.55,45.85,30.57,40.0,73.62,1.0878,0,0.0,0.23,1
20220925,30,104,Sports,28,98,105,16.84,15.32,10.1,6.74,40.0,18.42,0.9511,0,0.0,3.38,1
20220926,30,104,Sports,22,47,105,51.43,48.86,30.86,20.57,40.0,49.19,0.9738,0,0.0,2.04,1
20220927,30,104,Sports,29,98,105,31.88,38.45,19.13,12.75,40.0,30.51,1.0965,0,0.0,3.27,1
20220928,30,104,Sports,35,12,105,20.3,25.29,12.18,8.12,40.0,20.23,1.1135,1,29.29,0.33,1
20220929,30,104,Sports,20,48,105,92.67,84.94,55.6,37.07,40.0,95.94,0.9569,0,0.0,2.29,1
20220930,30,104,Sports,29,14,105,18.48,20.47,11.09,7.39,40.0,19.08,1.0496,0,0.0,0.47,1
20221001,30,104,Sports,21,89,105,29.85,30.97,17.91,11.94,40.0,30.18,1.0168,1,24.83,4.05,1
20221002,30,104,Sports,21,18,105,64.23,73.35,38.54,25.69,40.0,69.15,1.0678,0,0.0,0.82,1
20221003,30,104,Sports,19,12,105,56.86,62.41,34.12,22.75,40.0,61.54,1.0467,0,0.0,0.6,1
20221004,30,104,Sports,29,83,105,27.19,30.71,16.32,10.88,40.0,28.6,1.0607,0,0.0,2.77,1
20221005,30,104,Sports,23,88,105,21.0,24.26,12.6,8.4,40.0,22.82,1.0723,0,0.0,3.67,1
20221006,30,104,Sports,25,77,105,86.74,76.63,52.05,34.7,40.0,80.75,0.9394,0,0.0,2.96,1
20221007,30,104,Sports,35,88,105,49.64,55.01,29.78,19.86,40.0,53.87,1.0516,0,0.0,2.44,1
20221008,30,104,Sports,24,79,105,57.02,64.91,34.21,22.81,40.0,55.88,1.066,1,37.65,3.16,1
20221009,30,104,Sports,21,28,105,17.14,15.67,10.29,6.86,40.0,16.48,0.9534,1,17.49,1.27,1
20221010,30,104,Sports,33,88,105,40.83,41.64,24.5,16.33,40.0,41.08,1.0086,0,0.0,2.59,1
20221011,30,104,Sports,26,33,105,93.06,96.06,55.84,37.22,40.0,85.95,1.0154,0,0.0,1.22,1
20221012,30,104,Sports,17,31,105,106.49,92.15,63.89,42.6,40.0,97.29,0.9298,0,0.0,1.72,1
20221013,30,104,Sports,19,89,105,60.31,52.43,36.19,24.12,40.0,54.85,0.9316,0,0.0,4.45,1
20221014,30,104,Sports,17,94,105,79.69,67.64,47.82,31.88,40.0,74.22,0.9207,0,0.0,5.22,1
20221015,30,104,Sports,15,27,105,35.97,44.4,21.58,14.39,40.0,37.51,1.1095,0,0.0,1.69,1
20221016,30,104,Sports,20,12,105,22.81,23.45,13.69,9.12,40.0,21.47,1.0116,0,0.0,0.57,1
20221017,30,104,Sports,28,82,105,39.84,49.45,23.9,15.93,40.0,38.52,1.1128,0,0.0,2.83,1
20221018,30,104,Sports,18,24,105,81.29,70.95,48.77,32.52,40.0,84.64,0.9337,1,10.06,1.26,1
20221019,30,104,Sports,23,11,105,88.83,98.08,53.3,35.53,40.0,91.38,1.0502,0,0.0,0.46,1
20221020,30,104,Sports,23,89,105,37.73,41.37,22.64,15.09,40.0,34.89,1.0458,0,0.0,3.71,1
20221021,30,104,Sports,30,35,105,90.7,77.57,54.42,36.28,40.0,86.69,0.9243,1,25.05,1.13,1
20221022,30,104,Sports,24,37,105,96.28,91.04,57.77,38.51,40.0,99.57,0.9719,0,0.0,1.48,1
20221023,30,104,Sports,24,23,105,29.16,29.68,17.5,11.67,40.0,28.64,1.0071,0,0.0,0.92,1
20221024,30,104,Sports,27,56,105,61.12,55.41,36.67,24.45,40.0,65.25,0.9514,0,0.0,2.0,1
20221025,30,104,Sports,31,89,105,59.51,67.86,35.71,23.81,40.0,61.48,1.0669,0,0.0,2.78,1
20221026,30,104,Sports,31,19,105,34.69,37.53,20.81,13.88,40.0,32.43,1.0386,1,10.91,0.59,1
20221027,30,104,Sports,25,10,105,39.06,45.48,23.43,15.62,40.0,38.78,1.0778,0,0.0,0.38,1
20221028,30,104,Sports,21,69,105,45.52,51.57,27.31,18.21,40.0,45.59,1.0632,0,0.0,3.14,1
20221029,30,104,Sports,20,19,105,93.58,89.58,56.15,37.43,40.0,91.02,0.9779,0,0.0,0.9,1
20221030,30,104,Sports,24,84,105,89.8,77.5,53.88,35.92,40.0,93.37,0.9284,0,0.0,3.36,1
